temp,wind,humid,snow
18.9,1.6,98,0
18.6,1.3,95,0
18.4,1.9,96,0
18,2.3,98,0
17.7,1.8,98,0
17,1.3,99,0
16.7,1.1,98,0
16.5,0.8,98,0
16.3,1.6,98,0
15.9,1.1,99,0
15.7,1.5,99,0
15.9,2.2,100,0
17,2.3,90,0
18.8,2.2,78,0
20.8,2.3,70,0
22.6,1.5,62,0
24.2,1.2,53,0
25.7,1.5,51,0
27,1.4,42,0
27.4,1.9,43,0
28.5,0.7,38,0
29,1,44,0
29.2,1.2,43,0
27.9,4.8,52,0
26,4.6,59,0
24.1,3.7,56,0
23,2.5,67,0
22.4,2.1,69,0
21.8,2,77,0
21.1,1.3,77,0
20.6,1.5,79,0
20.3,0.2,76,0
20,0.4,78,0
19.7,0.3,81,0
19.4,0.7,81,0
19.5,0.9,79,0
20.2,0.5,72,0
21.6,1.2,67,0
23.4,1.8,52,0
25.2,1.9,49,0
26.5,1.8,47,0
27.4,3.2,47,0
27.7,2.7,50,0
28.9,4.1,44,0
28.9,4.3,44,0
28.3,4.4,49,0
27.7,4.6,49,0
26.8,4.7,52,0
25.5,4,57,0
24.3,3.1,62,0
23.6,2.5,66,0
23.1,1.9,71,0
22.9,2.3,69,0
22.4,3.5,65,0
21.9,2.3,71,0
20.9,2.6,76,0
20.7,2.1,79,0
20.2,1.7,85,0
19.8,1.8,86,0
19.8,2.1,86,0
20.4,1.3,77,0
21.9,1.4,58,0
23.7,1.4,60,0
25,2,57,0
26.5,2.7,52,0
27.9,1.4,50,0
29,1.6,47,0
30.1,2.2,43,0
30.4,2.7,42,0
29.9,4.6,49,0
29.4,4.7,53,0
27.8,4.5,57,0
26.2,3.7,58,0
25.2,3,63,0
24.3,2,66,0
23.6,1.2,67,0
23.1,1,71,0
22.8,2,73,0
22.8,1.8,74,0
22.7,1.4,73,0
22.2,1.5,75,0
21.7,1.6,78,0
21.3,1.1,80,0
21.2,0.5,80,0
22.2,1.8,73,0
24.5,2,64,0
26.1,2.1,60,0
27.4,1.8,59,0
28.5,2.1,53,0
29.9,2.2,48,0
30.2,3.3,47,0
30.2,3.7,47,0
29.6,4,51,0
29.1,4.4,49,0
29.1,4,48,0
27.7,4.6,48,0
27.2,3.1,41,0
26.1,3.7,41,0
25.5,3,46,0
24.5,3.1,42,0
23.8,2.2,48,0
23.5,1.7,58,0
23.3,2.5,65,0
23.1,0.8,68,0
22.9,1,69,0
22.2,1.8,69,0
21.8,0.4,67,0
21.7,2.4,69,0
22.5,2.5,73,0
23.8,2.4,70,0
25.8,2.4,61,0
26.3,2.1,62,0
27.2,1.3,58,0
27.7,2.6,58,0
28.3,2.8,57,0
28.8,3,52,0
28.6,3.3,53,0
27.8,2.7,50,0
27.6,1.9,46,0
27.1,1.4,46,0
26.5,2.3,58,0
25.1,1.8,70,0
23.6,2.4,81,0
22.2,2.6,74,0
21.3,3.3,83,0
21,2,84,0
20.8,3.5,85,0
19.7,3.9,88,0
18.6,5,91,0
18.1,4.8,91,0
18.1,4.7,96,0
18.1,4,98,0
18.3,1.6,97,0
18.7,2.5,97,0
19.1,4,92,0
19.4,4.9,86,0
20.2,3.1,81,0
21,2.2,77,0
22.4,3.6,67,0
23.4,4.2,63,0
24.5,4.1,58,0
24.6,5,56,0
25.1,3.2,57,0
23.9,3.4,60,0
23,1.9,62,0
22.3,2.2,64,0
21.9,1.9,65,0
21.9,1.8,61,0
21.5,2.7,64,0
21.1,1.9,65,0
21,2.4,66,0
20.9,3.2,67,0
20.4,1.9,68,0
20,1.8,72,0
19.5,2.1,74,0
19.3,1.7,74,0
20.2,2.1,70,0
23,3.4,59,0
24.5,3.2,54,0
25.8,2.2,51,0
26.9,3.2,49,0
27.8,3,47,0
28.4,2.6,42,0
29.6,3.4,40,0
30.1,2.6,39,0
31,2,37,0
30.5,2.3,36,0
30,1.9,37,0
28.6,2.6,42,0
27.3,1.1,49,0
25.8,2.1,53,0
25.1,0.5,55,0
24.3,1,66,0
23.7,0.3,70,0
23,0.5,67,0
22.4,0.3,69,0
21.7,1.7,71,0
21.4,0.1,68,0
21.6,2.7,80,0
21,2.1,82,0
21.9,0.9,73,0
23.8,1.3,67,0
25.5,1.5,61,0
26.8,1.9,55,0
28.1,2.9,54,0
29.3,3.3,49,0
29.8,3.5,44,0
31,4.1,48,0
30.1,4.7,53,0
30.4,4.4,49,0
30,4.2,49,0
28.3,4.6,52,0
26.6,4.7,57,0
24.7,3.9,61,0
24.2,3.4,60,0
23.8,2.1,60,0
23.6,2.8,64,0
23.3,2.1,66,0
22.9,1.7,68,0
22.7,2.3,70,0
22.2,1.6,76,0
21.8,2.2,78,0
21.4,0.8,82,0
21.3,1.7,82,0
22.4,0.9,74,0
23.4,1.3,67,0
25.6,2.4,58,0
26.9,3.3,56,0
27.6,3.4,52,0
29.1,3.2,50,0
30.1,2.6,44,0
30.1,3.3,44,0
30.3,3.6,44,0
29.1,4.6,47,0
29.3,4.8,44,0
28.4,3.7,52,0
26.9,3.9,56,0
25.6,4.5,64,0
24.7,4.5,59,0
24.3,2.6,64,0
24,3.3,66,0
23.6,0.7,73,0
23.2,1.3,71,0
23,2.6,71,0
22.8,1,76,0
22.6,0.8,77,0
22.5,1,80,0
22.4,2.2,78,0
22.8,1.5,78,0
23.8,0.9,75,0
24.4,1.2,72,0
26.1,1.3,62,0
26.8,1.9,60,0
28.1,1.6,53,0
28.9,1.6,50,0
28.2,2.6,50,0
27.2,1.6,56,0
26.7,2.8,57,0
25.9,4.3,60,0
25.8,2,60,0
23.7,2.7,86,0
22.2,1.8,87,0
22,2,81,0
22.2,1.4,84,0
22.3,0.5,86,0
22.2,0.5,84,0
22.1,1.9,84,0
21.9,0.8,83,0
21.8,2,84,0
21.7,2.7,88,0
21.4,3.1,85,0
21,3.8,84,0
21.1,2.1,82,0
22.2,2.3,75,0
23.3,3.7,68,0
24.2,3.6,63,0
25.7,3.6,49,0
26.8,3.5,41,0
27.3,5.4,48,0
27.9,4.8,44,0
27.7,5.6,46,0
27,7.3,46,0
26.7,7.1,42,0
25.9,4.9,53,0
24.5,6,60,0
23.1,5.4,70,0
22.1,4.9,75,0
21.6,3.4,79,0
21.3,3.1,79,0
21.3,3.3,79,0
21.3,4,78,0
21.3,3.8,79,0
20.8,4.1,83,0
20.6,2.9,85,0
20.5,3.6,85,0
20.4,1.9,85,0
21,4.2,81,0
22.1,4.1,75,0
22.8,4.6,71,0
24.2,3.5,60,0
25.3,3.8,59,0
25.8,5.6,52,0
27.6,4.5,40,0
28.4,4.8,37,0
28.7,6.1,32,0
29,5.7,32,0
28,5.1,29,0
27.2,4.4,33,0
26.2,3.7,46,0
24,4.9,68,0
22.7,4.4,78,0
22.2,3.3,80,0
21.7,2.5,85,0
21.5,2.5,82,0
21.1,2.1,84,0
20.5,2,86,0
20.2,2.5,84,0
19.9,2.1,87,0
19.4,2.1,89,0
19.3,1,91,0
19.9,0.7,80,0
21.6,1.7,68,0
23.5,2.1,60,0
25.1,1.8,48,0
26.3,3.5,40,0
27.2,4.3,43,0
28.1,4.7,34,0
28,5.8,36,0
26.2,4.6,41,0
25.3,4.4,50,0
25.9,4.1,50,0
26.3,3.7,51,0
24.9,3.4,53,0
23.5,2.9,52,0
22.6,3.4,59,0
21.7,2.8,66,0
21.2,1.8,69,0
20.7,1.3,72,0
20.2,0.6,72,0
19.9,0.1,74,0
19.3,0.6,77,0
18.7,2.2,74,0
18.4,2,75,0
18.3,1.6,75,0
19.6,2.6,68,0
21.7,2.2,60,0
23.7,3.2,51,0
25.2,2.5,44,0
26.6,2,42,0
28,2.6,35,0
29.4,1.7,31,0
29.2,2,34,0
29,3.3,39,0
29.7,1.6,35,0
27.7,3.6,50,0
27.9,3.6,49,0
26.5,3.1,53,0
25,3.1,57,0
24,2.5,57,0
23.8,2.3,54,0
23.1,1.9,59,0
22.3,1.9,63,0
21.8,1.3,71,0
21.3,0.5,72,0
20.9,0.5,72,0
20.9,2.5,77,0
20.5,1.2,76,0
20.1,0.7,72,0
20.9,0.8,63,0
22.1,1.4,56,0
23.3,1.2,53,0
25.1,1.5,49,0
27.1,2.2,43,0
28.4,1.9,43,0
29.6,2.6,39,0
28.3,2.7,43,0
27.6,3.6,47,0
28.4,4.2,44,0
28.4,4.4,44,0
27,3.9,48,0
25.9,3.6,49,0
24.6,2.9,51,0
23.5,2.4,58,0
23.2,2,60,0
23,1.1,66,0
22.7,1.8,66,0
22,1.9,67,0
21.5,1.4,73,0
21.1,1.7,73,0
20.7,0.9,75,0
20.4,1.6,75,0
20.3,0.7,78,0
21.3,1.5,69,0
23,1.7,64,0
24.7,2,58,0
26.1,0.9,48,0
28.3,1.3,46,0
29.4,1.9,37,0
29.9,2,38,0
31.2,2,35,0
31.2,2.4,35,0
32.4,2.9,32,0
29.8,5,47,0
28.2,4.6,48,0
26.9,4.1,50,0
25.3,4,51,0
24.4,2.4,50,0
24,2.4,49,0
23.4,1.6,55,0
23.1,3,55,0
22.6,1.5,61,0
22.1,0.2,60,0
22,0.9,61,0
21.9,0.6,63,0
21.6,0.2,65,0
21.5,1.6,65,0
22,1.3,64,0
23.4,2.1,60,0
24.5,1.8,58,0
25.3,2.1,53,0
27.1,3.4,48,0
28.2,3.5,39,0
29.1,2.4,42,0
29.3,2.4,43,0
29.5,3.1,43,0
28.9,2.7,50,0
28.8,2.4,49,0
28.4,2.1,50,0
28.1,1.7,46,0
27.1,2.6,51,0
26.4,2.4,52,0
25.3,2.5,55,0
24.2,2.9,54,0
23.9,2,49,0
23.8,1.7,49,0
23.8,3.4,52,0
23.1,3.6,64,0
21.6,3.8,81,0
20.7,3.5,86,0
21.1,3.5,80,0
21.6,3.2,81,0
22.1,3.3,74,0
21.5,4,84,0
21.9,4,80,0
23.2,3.6,74,0
23.9,3.5,71,0
25.8,4.4,63,0
25.7,4.2,63,0
25.5,4,63,0
26,4.1,63,0
25.9,5.7,63,0
25.2,4.9,65,0
24.6,4.9,66,0
24.2,4.7,66,0
23.8,5,65,0
23.5,5.2,66,0
23.2,4.4,66,0
22.8,4.9,66,0
22.5,3.9,66,0
22.2,3.2,66,0
22.2,3.4,65,0
22.2,2.3,66,0
22.2,2.9,66,0
22.1,4,67,0
23,3.8,65,0
24.5,3.1,61,0
25.6,3.7,59,0
27.1,3.9,54,0
28.9,2.8,49,0
29.6,2.9,51,0
30,3.2,51,0
31.8,2.8,46,0
31,2.3,50,0
30.3,2.7,54,0
29.7,2.9,55,0
29.3,2.2,57,0
28.7,3.3,60,0
28,2.7,63,0
27,3,68,0
26.3,2.2,70,0
25.7,2.3,72,0
25.3,0.8,73,0
24.9,1.4,74,0
24.5,2.3,75,0
24.1,1.2,80,0
23.8,2.1,81,0
23.6,1.7,80,0
23.7,2.4,80,0
25,2,74,0
26.1,2.8,70,0
27.3,2.7,64,0
29.8,2.3,54,0
31.5,2.1,44,0
32.3,2.9,49,0
32.8,1.6,45,0
33.1,2.2,43,0
34.2,1.8,40,0
33.3,3.1,45,0
33.2,1.4,46,0
33.6,2.6,46,0
33.1,1.4,51,0
31.3,2.7,57,0
30.2,1.3,59,0
29.2,2.8,67,0
28.7,0.7,68,0
28.1,1,69,0
27.5,1.8,70,0
27,1.4,70,0
26.5,1.9,74,0
26.1,1.3,74,0
25.9,1.9,75,0
25.8,2,75,0
27.3,1.8,66,0
28.4,2.1,64,0
30.1,2.5,58,0
31.8,1.8,53,0
33.3,1.8,45,0
34.4,2.3,44,0
35.2,1.1,40,0
35.6,2.1,42,0
35.7,1.8,43,0
35.3,4.1,46,0
34.4,3.4,50,0
32.7,4,53,0
30.3,1.9,66,0
30.3,0.3,62,0
30.1,0.8,64,0
29.7,4.2,69,0
28.6,1.8,80,0
28,1.9,71,0
26.8,3.1,80,0
25.6,2.7,90,0
24.9,3.6,93,0
24.5,4,96,0
24.3,3.9,96,0
24.1,4.3,96,0
24.1,4.2,96,0
24.5,4.3,92,0
25.1,3.8,90,0
25.6,3.9,87,0
25.4,4.2,92,0
24.9,4.6,96,0
25.2,4.9,92,0
25.3,5,91,0
25.4,5.2,91,0
25.6,4.7,89,0
25.3,4.4,89,0
24.9,4.7,92,0
24.5,4.9,94,0
24.3,4,97,0
24.3,4.1,98,0
24.6,3.5,92,0
24.6,2.7,92,0
24.4,3,97,0
24.1,2.2,97,0
23.8,3.7,97,0
23.6,1.9,98,0
23.4,4.4,97,0
23.1,4.4,97,0
22.9,3.9,96,0
22.8,5.3,97,0
22.8,5.6,98,0
23,5,97,0
23.1,4.8,97,0
22.4,6.7,97,0
21.6,7.4,97,0
21.7,6.6,91,0
22,6.8,89,0
22.6,6,90,0
23.4,6.4,86,0
24.5,8,77,0
24.7,6.7,77,0
24.5,5.9,79,0
24.1,5,81,0
23.5,5.3,84,0
23.2,5.8,85,0
23.1,4.3,85,0
23,4.1,87,0
22.8,4.5,87,0
22.7,4.6,87,0
22.6,3.3,88,0
22.6,3.1,89,0
22.6,3.5,88,0
22.5,3.1,88,0
22.7,2.9,87,0
23.2,3.2,84,0
24.2,2.6,76,0
25.9,3.2,73,0
27.4,4.1,69,0
28.3,4.8,65,0
29.6,4.7,58,0
30,4.1,56,0
30.7,4.6,55,0
30.8,4.1,49,0
30.7,4.9,53,0
29.9,3.7,56,0
28.5,3.6,61,0
26.8,2.7,69,0
25.8,1.6,73,0
25.3,0.5,69,0
24.8,1.7,73,0
24.5,2.7,78,0
24,1.9,83,0
23.6,1.4,85,0
23.4,0.5,84,0
23.2,1,84,0
22.9,0.8,86,0
22.7,2.1,83,0
23,1.7,81,0
24.3,1.8,74,0
26.8,1.8,62,0
28.6,1.9,60,0
30.3,3.4,55,0
31.5,2.7,52,0
32.9,1.7,44,0
33.1,1.6,45,0
33.8,3.8,40,0
33.5,2.7,40,0
33.5,3,38,0
32.9,3.6,39,0
31.2,4.9,45,0
29.3,5.3,51,0
27.9,4.7,54,0
26.7,4.2,56,0
25.4,5.1,58,0
24.5,6.7,56,0
23.9,5.1,54,0
23.5,4.4,54,0
23,4.4,55,0
22.7,5.4,56,0
22.2,4.3,62,0
22,3.6,62,0
22.4,5,61,0
23.6,4.2,57,0
25.4,4.8,52,0
25.5,5.2,51,0
27.7,5,46,0
27.2,4,47,0
26.9,4.1,49,0
28.2,6.1,44,0
28.7,5.6,43,0
28.7,3.9,42,0
28.7,4.7,40,0
27.9,4.8,41,0
26.7,4.2,44,0
24.5,4.8,51,0
22.9,5.5,52,0
21.8,5.6,55,0
21.2,5.3,56,0
20.6,4.1,58,0
20.3,3.7,59,0
20,3.5,59,0
19.2,4.3,64,0
18.9,4,64,0
18.5,3.4,64,0
18.5,2.8,63,0
19.6,4.1,56,0
20.5,2.8,54,0
22.4,4.1,48,0
24.7,3.8,40,0
25.3,3.9,42,0
26.7,3.5,41,0
27.5,3.9,41,0
28.4,3.5,38,0
28.3,3.3,40,0
28.4,3.2,40,0
27.5,2.9,41,0
26.8,2.8,43,0
26,3.4,47,0
24.7,3.9,50,0
24.1,3.9,50,0
23.8,2.8,50,0
23.5,3.6,48,0
23,2.9,49,0
22.9,2.3,48,0
22.7,3,45,0
22.5,2.2,46,0
22.4,2.8,46,0
22.4,2.8,47,0
22.3,2.4,47,0
22.5,2.2,49,0
23.3,0.8,49,0
25,1.7,47,0
25.4,2.6,58,0
25.6,2.9,64,0
25.8,2,65,0
26.2,2,62,0
26.1,1.8,62,0
27,2.4,60,0
27.3,1.5,61,0
26.4,3.2,64,0
25.2,3.1,75,0
24.1,1.7,85,0
23.7,0.7,83,0
23.4,0.4,86,0
23.4,1,84,0
23.2,2,85,0
23.2,1.2,82,0
23.1,2.1,82,0
22.6,0.9,89,0
22.3,1.3,96,0
21.8,1.8,93,0
21.8,1.1,96,0
21.6,1.9,98,0
21.4,1.7,98,0
21.3,2.6,96,0
22.1,3.2,88,0
23.4,2.8,80,0
24.2,2.2,78,0
25.4,2,75,0
26.5,1.6,67,0
28,1.6,61,0
28.5,1.3,58,0
29.2,1.7,55,0
29.4,1.1,59,0
29,2.4,59,0
28.4,1.4,64,0
27.3,1.1,70,0
26.3,2.2,72,0
25.8,1.5,73,0
25.6,1.6,72,0
25.3,2.5,73,0
25.1,2.2,73,0
25.2,2,73,0
25.2,1.9,73,0
24.9,2.1,75,0
24.7,2.2,77,0
24.4,1.8,79,0
25.2,3.1,74,0
26.3,2.8,69,0
27.3,2.3,67,0
28.4,2.9,62,0
29.1,2.2,60,0
30.3,2.1,57,0
30.3,1.7,61,0
30.3,2.8,64,0
29.5,2.4,71,0
28.9,2.8,71,0
28.7,2.9,70,0
28.7,2.6,69,0
28.5,3.3,69,0
27.8,2.8,73,0
27.5,2.7,76,0
27.2,2.8,78,0
27.1,2.3,78,0
27,2.4,79,0
26.9,1.7,80,0
26.8,0.8,81,0
26.6,1.6,77,0
26.4,0.5,80,0
25.6,0.9,96,0
25.3,0.2,98,0
25,1.2,99,0
25,2.5,98,0
24.6,2,97,0
25.1,2.2,95,0
26.6,1.6,85,0
27,1.1,84,0
27.8,0.8,77,0
28.1,2.5,79,0
28.4,2.1,77,0
29.3,1.9,72,0
29.5,1.8,69,0
29.5,1.8,68,0
29.3,0.6,70,0
28.8,0.4,72,0
28,1.7,75,0
27.2,2.6,76,0
26.4,2.8,78,0
26.2,1.6,77,0
25.9,1.6,82,0
25.7,1.4,83,0
25.6,1,85,0
25.6,0.5,84,0
25.5,0.5,85,0
25.3,1,87,0
25.9,1.9,84,0
27,1.1,79,0
28.2,1.9,75,0
28.3,1.3,75,0
29.6,2,68,0
29.3,1.8,70,0
29.9,1.3,70,0
29,1.2,80,0
29.7,0.6,74,0
31.6,2,65,0
30.3,3.6,77,0
29.4,3.5,72,0
29.1,2.3,71,0
28.6,2.9,70,0
27.8,1.6,75,0
27,2.9,74,0
26.7,1.2,76,0
26.2,2.9,77,0
25.7,1.7,79,0
25.5,0.8,80,0
25.2,1.4,82,0
25.2,1,80,0
25.2,0.9,81,0
25.3,1.3,80,0
25.7,0,74,0
26.7,0.5,72,0
28,1.2,69,0
29,2,69,0
28.9,1.7,68,0
28.9,2.3,67,0
30.6,1.9,57,0
31.4,2,60,0
30.4,3.2,65,0
28.4,4.1,84,0
27,2.4,92,0
26.9,1.5,91,0
26.7,2.9,91,0
26.2,3.7,91,0
25.1,4,98,0
24.9,4,98,0
25,3.3,98,0
25.3,2.2,96,0
25.3,2.5,95,0
25.2,2.4,98,0
25.2,1,98,0
25.2,0.9,98,0
25,3.7,99,0
24.8,5.6,99,0
24.6,3.3,98,0
24.6,3.1,99,0
23.9,4.1,98,0
22.7,2.3,98,0
23.4,0.3,97,0
23.8,1.8,97,0
24.2,0.9,95,0
24.7,0.4,93,0
25.2,0.3,91,0
25.3,1,92,0
25.1,0.9,97,0
24.9,1.4,98,0
24.9,1.2,98,0
25,2.8,97,0
24.9,2.5,97,0
24.7,2.9,97,0
24.7,2.5,92,0
24.5,3.3,97,0
24.4,2.8,99,0
24.6,2.1,99,0
24.6,3.8,98,0
24.5,1.7,97,0
24.5,2.2,97,0
24.4,1.5,99,0
24.5,0.7,99,0
25.1,2.1,89,0
25.6,2.2,86,0
25.8,2.3,84,0
25.6,2.7,87,0
25.7,2.2,87,0
26.1,3.3,84,0
26.4,3.6,84,0
25.6,3.5,96,0
25.3,3.5,99,0
25,5.9,98,0
24.7,5.7,99,0
24.6,5.1,99,0
24.5,4.6,99,0
24.5,4.8,99,0
24.5,3.9,98,0
24.5,4.6,97,0
24.5,4.8,97,0
24.3,4.3,98,0
24.2,3.6,98,0
24,3.2,99,0
24,2.8,99,0
23.9,3.7,100,0
23.8,5,100,0
23.6,4.2,100,0
23.5,2.8,100,0
24.1,0.8,99,0
24.8,0.7,96,0
25.9,0.9,85,0
27,2.4,80,0
27.9,2.3,71,0
29.5,2.5,67,0
29.6,3.7,66,0
29.8,3,65,0
28.8,3.4,70,0
27.7,2.6,75,0
27.2,0.3,77,0
26.7,1.1,81,0
26.3,0.8,80,0
25.8,2.1,84,0
25.5,1.8,85,0
25.3,1.9,85,0
24.8,2.3,90,0
24.7,2,94,0
24.6,2.3,97,0
24.5,1.3,97,0
24.5,0.3,99,0
24.4,0.9,98,0
24.6,1.5,97,0
24.8,2.1,91,0
25.2,2.2,89,0
25.5,2.1,87,0
25.6,2.2,86,0
26.3,1.5,84,0
26.7,2.1,82,0
26.7,2.9,82,0
27.7,2.6,76,0
29.3,3,69,0
29.8,3.1,69,0
29.2,2.5,73,0
28.1,3.6,78,0
26.8,3.2,82,0
26.3,3.8,84,0
25.9,2.7,86,0
25.8,2.6,86,0
25.6,2.3,87,0
25.4,1.8,88,0
25.2,1.8,88,0
25,2.2,90,0
24.7,2.1,90,0
24.6,0.6,90,0
24.6,1.2,90,0
24.9,1,87,0
25.6,1.9,82,0
27.1,1.7,77,0
28.4,2.1,74,0
28,2.3,63,0
30.7,3.4,58,0
30.8,3,56,0
30.9,5.2,57,0
30.7,5.1,58,0
30.8,3.2,57,0
30.7,3.1,58,0
29.8,3.8,63,0
29,3,68,0
28.1,3.7,73,0
27.6,2.9,78,0
27,3.1,80,0
26,4.7,82,0
25.7,1.9,81,0
25.6,1.3,80,0
25.6,0.6,77,0
25.6,2.2,73,0
25.6,0.5,76,0
25.7,1.6,80,0
25.9,1.8,80,0
26,4.1,85,0
25.3,3.9,97,0
25.2,3,97,0
24.8,1.6,97,0
25.5,2,90,0
25.7,2.8,87,0
26.9,2.3,80,0
27.5,3.1,78,0
27.6,3.5,79,0
28.2,3.3,78,0
28.5,2.6,76,0
28.8,1.6,77,0
28.7,2.6,80,0
28.3,4.6,84,0
27.5,2.9,85,0
27.4,2.4,85,0
27.2,3.7,84,0
26.9,2.6,85,0
26.5,2.3,86,0
26.2,1,85,0
25.8,0.5,89,0
25.5,0.7,91,0
25.7,1.6,87,0
25.7,0.7,87,0
26.1,1.8,83,0
26.6,2.9,81,0
27.2,3.3,79,0
27.9,3.9,77,0
29.2,4.3,71,0
30.6,3.8,70,0
31.6,4.1,64,0
32.5,4.9,58,0
32.5,5,59,0
32.7,6.2,57,0
31.9,5.8,64,0
31.5,5.4,65,0
30.5,4.8,68,0
29.2,4,76,0
28.3,4.5,78,0
27.8,4.2,80,0
27.4,3.5,82,0
26.9,3.5,84,0
26.8,2.7,84,0
26.7,3.2,84,0
26.4,1.4,85,0
26.2,0.8,85,0
26.2,1.3,84,0
26.3,2.3,83,0
26.2,2.7,83,0
26.6,3.1,80,0
27.1,3,77,0
27.6,1.9,75,0
28.7,2.1,72,0
29.8,2.1,68,0
31.3,3.5,62,0
32.3,4,61,0
31.9,4.6,61,0
31.2,5.2,61,0
31.5,4.1,54,0
29,4.4,70,0
27.6,3.8,74,0
26.9,2.6,78,0
26.5,1.4,80,0
26.4,1,72,0
26.4,1.7,69,0
26.5,1.9,70,0
26.3,1.5,74,0
26.1,1.5,76,0
26.1,2.2,79,0
26,0.9,81,0
26.1,1.8,80,0
26.2,3.3,80,0
26.3,3.3,80,0
26.4,3.4,80,0
26.8,2.5,78,0
27.3,2.1,74,0
28.9,2,69,0
30.2,3.3,61,0
30.2,2.9,64,0
30.4,4.9,62,0
31.1,5.6,63,0
31.3,4.8,63,0
31,5.1,65,0
29.9,4.1,69,0
28.8,3.6,71,0
28.3,3.3,74,0
27.9,3.4,76,0
27.7,2.3,77,0
27.4,2.5,78,0
27.3,3.7,76,0
27,2.9,80,0
26.8,2.6,80,0
24.2,2.2,99,0
24.5,0.2,98,0
24.5,0.9,97,0
24.6,0.5,97,0
24.7,0.5,97,0
24.8,1,92,0
25,3.7,90,0
25.6,2.8,89,0
26.2,2.5,84,0
27.4,2.3,79,0
28.3,3.4,70,0
28.8,4.8,60,0
28.3,4.8,68,0
28.9,2.9,64,0
28.9,3,71,0
28.8,3,75,0
28.4,3.7,81,0
27.9,4.3,82,0
27.5,3,83,0
27.1,4.1,80,0
26.7,2.4,82,0
26.4,2.2,83,0
26.6,3.4,81,0
26.4,4.6,82,0
26.3,3.4,80,0
26.2,2.3,80,0
26,4.8,78,0
25.6,2.4,79,0
25.9,2.2,77,0
26.4,3.3,73,0
27.2,3.3,70,0
27.5,3.7,70,0
28.3,3,70,0
29.6,5.2,65,0
30.5,5,62,0
30.9,4.4,64,0
31.4,6,61,0
30.6,7.2,61,0
29.9,6.7,63,0
29.2,5,64,0
28.4,4.7,68,0
27.7,4.6,73,0
27.3,3.7,75,0
27,2,76,0
26.4,1.8,77,0
26.2,1.1,78,0
26.1,3.3,73,0
26,4.1,74,0
25.7,3.7,77,0
25.7,2.6,77,0
25.5,3.2,77,0
25.4,2.5,78,0
25.6,3.3,76,0
26.1,3.9,72,0
26.6,3.9,72,0
27.2,4.1,70,0
28.2,3.6,69,0
28.7,5.7,69,0
29.6,6,67,0
30.1,5.8,64,0
30.3,6,63,0
30.2,7.1,65,0
29.6,5.4,69,0
29,4.2,71,0
28.2,4.4,73,0
27.6,5.4,75,0
27.4,4.4,76,0
27.2,3.8,78,0
26.9,4,79,0
26.8,4.2,80,0
26.7,4.7,80,0
26.5,4.6,81,0
26.3,5,83,0
26.2,4.7,82,0
26.2,4.9,81,0
26.2,4.2,80,0
26.2,5.5,79,0
25.9,5.3,83,0
26.7,5.8,75,0
28,4.8,63,0
29.6,2,58,0
30.2,3.1,56,0
30.3,4.5,59,0
30.7,4.3,51,0
31.9,3,46,0
32.4,2.9,55,0
31.7,3,51,0
31.7,2.4,52,0
29.9,3,56,0
28.9,2,60,0
28.4,2.4,67,0
27.9,3,76,0
27.4,2.1,80,0
27.1,1.5,77,0
26.7,0.6,79,0
26.2,0.6,80,0
25.8,0.5,77,0
25.3,0.3,78,0
25,0.2,79,0
24.6,1.5,83,0
25.1,0.8,76,0
26.6,0.9,66,0
27.6,1.8,67,0
29.5,2,57,0
31,2.3,54,0
32.3,2.8,51,0
33,2.6,48,0
34.2,3.3,45,0
33.8,4,50,0
33.7,3.7,51,0
33.5,3.5,49,0
32.7,2.5,54,0
31.2,2.7,60,0
30.3,2.5,62,0
29.7,1.7,66,0
28.9,3.3,64,0
28.4,1.8,64,0
28,1.7,68,0
27.6,1.8,69,0
27.3,1,71,0
26.9,0.9,73,0
26.7,0.7,75,0
26.4,0.7,77,0
26.2,1.2,81,0
26.6,1.4,76,0
27.6,1,70,0
29.3,1.5,64,0
31.4,1.9,59,0
32.5,2.2,51,0
32.6,1.5,54,0
33.1,1.5,52,0
33.4,3.6,58,0
34.3,2.9,50,0
29.8,4.4,66,0
26.4,4.2,85,0
28.2,1.1,80,0
28.2,2,86,0
27.3,1.1,87,0
27,1.3,85,0
26.8,0.6,79,0
26.7,0.8,83,0
26.6,0.4,83,0
26.3,0.7,87,0
26,0.9,86,0
25.6,1.5,89,0
25.5,0.2,84,0
25.2,1.5,89,0
25,1.2,89,0
25.5,1.9,83,0
27.1,1.3,75,0
28.7,2.3,68,0
30.7,1.7,64,0
32.2,1.7,56,0
31.9,2.4,57,0
32.6,4,54,0
25.4,5.3,92,0
24.3,3.1,92,0
25.3,4.5,87,0
25.9,2,83,0
26.9,3.1,72,0
26.6,2.1,76,0
25.7,2.3,83,0
25.2,2.8,82,0
24.8,1,84,0
25,1.4,83,0
25.2,1.7,84,0
25,1.1,86,0
24.7,1.9,85,0
24.3,0.3,89,0
24,1,91,0
23.6,1.4,93,0
23.3,1,95,0
23.7,1.4,88,0
25,1.3,78,0
26.2,1,75,0
27.1,0.8,65,0
28.1,1.2,64,0
28.9,2.2,62,0
29.9,1.9,58,0
30.7,2.6,55,0
30.5,3.1,53,0
30.5,3.4,56,0
30.6,3.3,57,0
29.4,4.1,65,0
27.6,4.1,73,0
26.5,4.1,78,0
25.9,2.4,77,0
25.5,2.4,82,0
25.1,2.2,77,0
24.9,1.1,79,0
